step,op_type,depth,scale,delta_noise,noise_ratio,since_last_reset,noise,next_noise
278,1,0,1.099511627776,0.008435708175362823,10.0,7,0.008435708175362823,0.016394526468517256
279,1,1,2.199023255552,0.007958818293154432,1.9434677122187338,8,0.016394526468517256,0.021550593938811414
280,0,2,3.298534883328,0.005156067470294158,1.314499322697454,9,0.021550593938811414,0.028038941916799322
281,1,2,3.298534883328,0.006488347977987908,1.3010751349317922,10,0.028038941916799322,0.03914063201174499
282,1,3,4.398046511104,0.011101690094945667,1.3959382678521892,11,0.03914063201174499,0.055837588501204447
283,0,4,5.49755813888,0.016696956489459458,1.4265888318933935,12,0.055837588501204447,0.08564584305549258
284,0,4,5.49755813888,0.029808254554288136,1.5338385011674556,13,0.08564584305549258,0.1338109408392061
285,0,4,5.49755813888,0.04816509778371353,1.562375196102698,14,0.1338109408392061,0.2152542286509973
286,1,4,5.49755813888,0.08144328781179119,1.6086444598701202,15,0.2152542286509973,0.3323483087387569
287,0,5,6.597069766656,0.11709408008775962,1.5439803938886156,16,0.3323483087387569,0.5055399924700086
288,0,5,6.597069766656,0.17319168373125166,1.5211149844225305,17,0.5055399924700086,0.7714973416591316
289,0,5,6.597069766656,0.26595734918912306,1.5260856769999283,18,0.7714973416591316,1.0
290,0,5,6.597069766656,0.22850265834086836,1.296180746196047,19,1.0,0.00925428490684076
291,1,0,1.099511627776,-0.00074571509315924,0.925428490684076,0,0.00925428490684076,0.013157312781044601
292,0,1,2.199023255552,0.003903027874203841,1.4217535891205084,1,0.013157312781044601,0.018270728261957535
293,1,1,2.199023255552,0.005113415480912934,1.388636765425209,2,0.018270728261957535,0.023802591906147988
294,1,2,3.298534883328,0.005531863644190452,1.3027719292234587,3,0.023802591906147988,0.034966700506098077
295,1,3,4.398046511104,0.011164108599950089,1.4690291143069383,4,0.034966700506098077,0.06829291941194941
296,1,4,5.49755813888,0.033326218905851336,1.9530844610299836,5,0.06829291941194941,0.112647933468971
297,0,5,6.597069766656,0.044355014057021594,1.6494818853689344,6,0.112647933468971,0.19328640213486273
298,1,5,6.597069766656,0.08063846866589172,1.7158450775140377,7,0.19328640213486273,0.30635551753300805
299,0,6,7.696581394432,0.11306911539814532,1.5849822550851405,8,0.30635551753300805,0.4912160940311162
300,0,6,7.696581394432,0.18486057649810816,1.6034184661883575,9,0.4912160940311162,0.8929235468963352
301,1,6,7.696581394432,0.40170745286521903,1.8177815379961324,10,0.8929235468963352,1.0
302,0,7,8.796093022208,0.10707645310366476,1.1199167089678013,11,1.0,0.012647748817412255
303,0,0,1.099511627776,0.0026477488174122543,1.2647748817412254,0,0.012647748817412255,0.010001317196655934
304,0,0,1.099511627776,-0.0026464316207563208,0.7907586829117798,1,0.010001317196655934,0.009387747390119603
305,0,0,1.099511627776,-0.0006135698065363304,0.9386511002029327,2,0.009387747390119603,0.017619527837562612
306,1,0,1.099511627776,0.008231780447443009,1.8768642897343804,3,0.017619527837562612,0.018451089440647835
307,0,1,2.199023255552,0.0008315616030852221,1.0471954532920251,4,0.018451089440647835,0.02886623935667225
308,1,1,2.199023255552,0.010415149916024415,1.5644734393341453,5,0.02886623935667225,0.0444713739319142
309,0,2,3.298534883328,0.015605134575241951,1.5406015789734289,6,0.0444713739319142,0.060293615068606955
310,0,2,3.298534883328,0.015822241136692755,1.3557848507427868,7,0.060293615068606955,0.08947967390164036
311,1,2,3.298534883328,0.0291860588330334,1.4840654984748076,8,0.08947967390164036,0.14331446339144344
312,1,3,4.398046511104,0.05383478948980308,1.6016426652267468,9,0.14331446339144344,0.2350115749204772
313,1,4,5.49755813888,0.09169711152903376,1.639831524042175,10,0.2350115749204772,0.36021300301325593
314,0,5,6.597069766656,0.12520142809277873,1.5327457940535234,11,0.36021300301325593,0.6263177091249952
315,1,5,6.597069766656,0.26610470611173925,1.7387426436184108,12,0.6263177091249952,1.0
316,1,6,7.696581394432,0.3736822908750048,1.5966337617964885,13,1.0,0.009249650658283612
317,0,0,1.099511627776,-0.0007503493417163887,0.9249650658283611,0,0.009249650658283612,0.013177878520260802
318,0,0,1.099511627776,0.00392822786197719,1.4246893214782366,1,0.013177878520260802,0.0200775142208019
319,0,0,1.099511627776,0.006899635700541097,1.523577121304693,2,0.0200775142208019,0.021354715491798487
320,0,0,1.099511627776,0.0012772012709965884,1.0636135159437867,3,0.021354715491798487,0.03337269847678725
321,1,0,1.099511627776,0.01201798298498876,1.5627788855161475,4,0.03337269847678725,0.037029053919143864
322,0,1,2.199023255552,0.0036563554423566166,1.1095612764098126,5,0.037029053919143864,0.03368696326458603
323,0,1,2.199023255552,-0.0033420906545578374,0.9097440981923118,6,0.03368696326458603,0.03996466597024606
324,1,1,2.199023255552,0.0062777027056600335,1.1863540698623782,7,0.03996466597024606,0.06006337607814919
325,1,2,3.298534883328,0.02009871010790313,1.5029120003872105,8,0.06006337607814919,0.08680314952290118
326,0,3,4.398046511104,0.026739773444751987,1.4451926480116692,9,0.08680314952290118,0.1377055093649956
327,1,3,4.398046511104,0.050902359842094416,1.5864114392377537,10,0.1377055093649956,0.20062338413992434
328,0,4,5.49755813888,0.06291787477492874,1.4569016524107372,11,0.20062338413992434,0.2939298634112049
329,0,4,5.49755813888,0.09330647927128058,1.4650827702427958,12,0.2939298634112049,0.4290107725296316
330,0,4,5.49755813888,0.13508090911842668,1.4595685091359698,13,0.4290107725296316,0.6286898876512679
331,0,4,5.49755813888,0.19967911512163627,1.465440795214168,14,0.6286898876512679,1.0
332,1,4,5.49755813888,0.3713101123487321,1.5906093284495402,15,1.0,0.013328138282292476
333,0,0,1.099511627776,0.0033281382822924754,1.3328138282292474,0,0.013328138282292476,0.018229579108914214
334,1,0,1.099511627776,0.004901440826621738,1.3677513485235746,1,0.018229579108914214,0.023514186416794237
335,1,1,2.199023255552,0.005284607307880024,1.2898918991111465,2,0.023514186416794237,0.04048022556350747
336,1,2,3.298534883328,0.016966039146713234,1.7215235452329236,3,0.04048022556350747,0.05294440289058996
337,0,3,4.398046511104,0.012464177327082486,1.3079078032193283,4,0.05294440289058996,0.08235061974710733
338,1,3,4.398046511104,0.029406216856517377,1.5554169138007952,5,0.08235061974710733,0.13188261801231657
339,1,4,5.49755813888,0.04953199826520924,1.6014769338387294,6,0.13188261801231657,0.20568451103513302
340,0,5,6.597069766656,0.07380189302281645,1.5596028812221794,7,0.20568451103513302,0.35346606859179597
341,1,5,6.597069766656,0.14778155755666295,1.7184865637812676,8,0.35346606859179597,0.6456947932269728
342,1,6,7.696581394432,0.2922287246351768,1.82675184579785,9,0.6456947932269728,1.0
343,0,7,8.796093022208,0.35430520677302724,1.5487193183056733,10,1.0,0.012162006506800264
344,0,0,1.099511627776,0.0021620065068002643,1.2162006506800265,0,0.012162006506800264,0.017931883311908283
345,0,0,1.099511627776,0.005769876805108019,1.4744181646245502,1,0.017931883311908283,0.021181884684738337
346,0,0,1.099511627776,0.003250001372830054,1.1812414968522453,2,0.021181884684738337,0.041620722262928546
347,1,0,1.099511627776,0.02043883757819021,1.9649206330028084,3,0.041620722262928546,0.05930949838820874
348,0,1,2.199023255552,0.017688776125280192,1.424999259107897,4,0.05930949838820874,0.08722444983797643
349,1,1,2.199023255552,0.027914951449767696,1.470665782183001,5,0.08722444983797643,0.1321667059746295
350,1,2,3.298534883328,0.04494225613665308,1.5152483761162776,6,0.1321667059746295,0.20324404237955587
351,1,3,4.398046511104,0.07107733640492636,1.5377854875082553,7,0.20324404237955587,0.2958069191386906
352,0,4,5.49755813888,0.09256287675913474,1.4554272571801867,8,0.2958069191386906,0.49180723899644707
353,1,4,5.49755813888,0.19600031985775646,1.66259545391452,9,0.49180723899644707,0.7656029030579413
354,0,5,6.597069766656,0.27379566406149425,1.5567133672537752,10,0.7656029030579413,1.0
355,0,5,6.597069766656,0.23439709694205868,1.3061601464752013,11,1.0,0.006248513612595111
356,0,0,1.099511627776,-0.0037514863874048895,0.624851361259511,0,0.006248513612595111,0.0
357,0,0,1.099511627776,-0.006248513612595111,0.0,1,0.0,0.0
358,1,0,1.099511627776,0.0,0.0,2,0.0,0.0
359,1,1,2.199023255552,0.0,0.0,3,0.0,0.0
360,0,2,3.298534883328,0.0,0.0,4,0.0,0.0
361,0,2,3.298534883328,0.0,0.0,5,0.0,0.0
362,0,2,3.298534883328,0.0,0.0,6,0.0,0.0
363,1,2,3.298534883328,0.0,0.0,7,0.0,0.009244780474726726
364,0,3,4.398046511104,0.009244780474726726,10.0,8,0.009244780474726726,0.018306527509246887
365,0,3,4.398046511104,0.009061747034520161,1.9802014292597927,9,0.018306527509246887,0.027596410854439247
366,1,3,4.398046511104,0.00928988334519236,1.5074628894256383,10,0.027596410854439247,0.03450710090161289
367,0,4,5.49755813888,0.006910690047173641,1.250419885528772,11,0.03450710090161289,0.07017976536562948
368,1,4,5.49755813888,0.03567266446401659,2.033777498890068,12,0.07017976536562948,0.10773454402855367
369,0,5,6.597069766656,0.0375547786629242,1.5351226021812356,13,0.10773454402855367,0.18854587384115065
370,1,5,6.597069766656,0.08081132981259698,1.7500967358359911,14,0.18854587384115065,0.30300741523957975
371,0,6,7.696581394432,0.1144615413984291,1.6070752918987907,15,0.30300741523957975,0.4879519541982221
372,0,6,7.696581394432,0.18494453895864238,1.6103630791095054,16,0.4879519541982221,0.8857963212314869
373,1,6,7.696581394432,0.39784436703326476,1.815335123899611,17,0.8857963212314869,1.0
374,0,7,8.796093022208,0.11420367876851312,1.1289276959400105,18,1.0,0.018829000431809392
375,0,0,1.099511627776,0.008829000431809392,1.8829000431809393,0,0.018829000431809392,0.015406141584002272
376,0,0,1.099511627776,-0.0034228588478071205,0.8182134595937126,1,0.015406141584002272,0.01844136918273798
377,0,0,1.099511627776,0.0030352275987357083,1.197014131162308,2,0.01844136918273798,0.023978707549704256
378,1,0,1.099511627776,0.005537338366966276,1.3002672042458483,3,0.023978707549704256,0.031674725874380916
379,0,1,2.199023255552,0.0076960183246766595,1.320952174287291,4,0.031674725874380916,0.0431972755488479
380,1,1,2.199023255552,0.011522549674466982,1.3637774078981573,5,0.0431972755488479,0.055415567193804416
381,0,2,3.298534883328,0.012218291644956518,1.282848663248217,6,0.055415567193804416,0.08272731558694249
382,1,2,3.298534883328,0.027311748393138074,1.4928533582922812,7,0.08272731558694249,0.11356108870088476
383,0,3,4.398046511104,0.030833773113942267,1.3727157456419268,8,0.11356108870088476,0.15617502840399564
384,0,3,4.398046511104,0.04261393970311088,1.3752512431027695,9,0.15617502840399564,0.21344917495703486
385,0,3,4.398046511104,0.057274146553039224,1.3667305019140557,10,0.21344917495703486,0.3356891505577385
386,1,3,4.398046511104,0.12223997560070365,1.5726889111907287,11,0.3356891505577385,0.4859064996101884
387,0,4,5.49755813888,0.15021734905244988,1.4474894371857647,12,0.4859064996101884,0.8082170896568578
388,1,4,5.49755813888,0.3223105900466694,1.6633181287042642,13,0.8082170896568578,1.0
389,0,5,6.597069766656,0.1917829103431422,1.2372913327340886,14,1.0,0.014274541778737868
390,0,0,1.099511627776,0.004274541778737867,1.4274541778737868,0,0.014274541778737868,0.014595397759777494
391,0,0,1.099511627776,0.00032085598103962637,1.0224774977728215,1,0.014595397759777494,0.0181366522351982
392,0,0,1.099511627776,0.003541254475420707,1.2426281581156917,2,0.0181366522351982,0.014255236495835533
393,0,0,1.099511627776,-0.0038814157393626675,0.7859905075629162,3,0.014255236495835533,0.01650128210493114
394,1,0,1.099511627776,0.002246045609095606,1.1575593368620547,4,0.01650128210493114,0.02522650719127393
395,0,1,2.199023255552,0.00872522508634279,1.5287604339383665,5,0.02522650719127393,0.02276372121638297
396,0,1,2.199023255552,-0.002462785974890958,0.9023730889013895,6,0.02276372121638297,0.035375102019020124
397,1,1,2.199023255552,0.012611380802637153,1.554012267272048,7,0.035375102019020124,0.03525619769926594
398,0,2,3.298534883328,-0.00011890431975418447,0.9966387568383477,8,0.03525619769926594,0.05399463257178576
399,0,2,3.298534883328,0.01873843487251982,1.531493357064706,9,0.05399463257178576,0.07831614021393819
400,1,2,3.298534883328,0.024321507642152435,1.4504430622769224,10,0.07831614021393819,0.12580594457131036
401,1,3,4.398046511104,0.04748980435737217,1.6063859151848274,11,0.12580594457131036,0.18310342969323207
402,0,4,5.49755813888,0.057297485121921704,1.4554433839924303,12,0.18310342969323207,0.2664169247630762
403,0,4,5.49755813888,0.08331349506984415,1.4550078346944455,13,0.2664169247630762,0.38808427046745975
404,0,4,5.49755813888,0.12166734570438353,1.4566802421151808,14,0.38808427046745975,0.63601970012435
405,1,4,5.49755813888,0.2479354296568903,1.6388700818980482,15,0.63601970012435,0.974539143274703
406,0,5,6.597069766656,0.338519443150353,1.5322467890289688,16,0.974539143274703,0.010389118807132553
407,0,0,1.099511627776,0.00038911880713255256,1.0389118807132554,0,0.010389118807132553,0.0036011263989402034
408,0,0,1.099511627776,-0.006787992408192349,0.34662481638653353,1,0.0036011263989402034,0.00758808144488643
409,1,0,1.099511627776,0.003986955045946226,2.1071411009398533,2,0.00758808144488643,0.008436193253327739
410,1,1,2.199023255552,0.000848111808441309,1.111768938512494,3,0.008436193253327739,0.013524998872998186
411,0,2,3.298534883328,0.005088805619670447,1.6032111245985408,4,0.013524998872998186,0.025562136269710517
412,0,2,3.298534883328,0.012037137396712331,1.889991748594059,5,0.025562136269710517,0.04621877422071363
413,1,2,3.298534883328,0.020656637951003115,1.808095134657423,6,0.04621877422071363,0.06257097415415225
414,0,3,4.398046511104,0.016352199933438616,1.3537999483792051,7,0.06257097415415225,0.08981173676497486
415,0,3,4.398046511104,0.027240762610822616,1.435357815330016,8,0.08981173676497486,0.12138316323155796
416,0,3,4.398046511104,0.03157142646658309,1.35152896050993,9,0.12138316323155796,0.1928878653426964
417,1,3,4.398046511104,0.07150470211113844,1.5890825400120088,10,0.1928878653426964,0.27224161215482134
418,0,4,5.49755813888,0.07935374681212495,1.4113983358732298,11,0.27224161215482134,0.3910041259937697
419,0,4,5.49755813888,0.11876251383894837,1.436239386399935,12,0.3910041259937697,0.6522899752895347
420,1,4,5.49755813888,0.261285849295765,1.6682432023746172,13,0.6522899752895347,0.9898251694863113
421,0,5,6.597069766656,0.3375351941967766,1.5174618758274698,14,0.9898251694863113,0.009117246587989881
422,1,0,1.099511627776,-0.0008827534120101187,0.9117246587989881,0,0.009117246587989881,0.014541655646543455
423,0,1,2.199023255552,0.005424409058553573,1.5949613193197087,1,0.014541655646543455,0.014730353297941015
424,0,1,2.199023255552,0.00018869765139756071,1.012976352623397,2,0.014730353297941015,0.01844708615810113
425,0,1,2.199023255552,0.0037167328601601154,1.2523179712654708,3,0.01844708615810113,0.031957896820146395
426,1,1,2.199023255552,0.013510810662045264,1.7324089314838442,4,0.031957896820146395,0.037738680294545045
427,0,2,3.298534883328,0.00578078347439865,1.18088748164286,5,0.037738680294545045,0.04854205387015321
428,0,2,3.298534883328,0.010803373575608163,1.2862679216996822,6,0.04854205387015321,0.0817109441022804
429,1,2,3.298534883328,0.03316889023212719,1.6833021594193724,7,0.0817109441022804,0.11555658293021288
430,0,3,4.398046511104,0.033845638827932484,1.4142118194787558,8,0.11555658293021288,0.179871478172457
431,1,3,4.398046511104,0.06431489524224411,1.556566260539958,9,0.179871478172457,0.3018582262517371
432,1,4,5.49755813888,0.12198674807928009,1.6781883893916842,10,0.3018582262517371,0.45426470623085025
433,0,5,6.597069766656,0.15240647997911316,1.5048942408215589,11,0.45426470623085025,0.6950632837585976
434,0,5,6.597069766656,0.24079857752774736,1.5300842751481056,12,0.6950632837585976,1.0
435,0,5,6.597069766656,0.3049367162414024,1.4387179172987505,13,1.0,0.0174925280774638
436,1,0,1.099511627776,0.007492528077463799,1.7492528077463798,0,0.0174925280774638,0.02794850502286885
437,1,1,2.199023255552,0.010455976945405052,1.5977396119704292,1,0.02794850502286885,0.03967928883230032
438,1,2,3.298534883328,0.011730783809431468,1.4197284899436575,2,0.03967928883230032,0.057561186046583106
439,0,3,4.398046511104,0.017881897214282787,1.4506607285694673,3,0.057561186046583106,0.0830032579027477
440,0,3,4.398046511104,0.0254420718561646,1.4420004798993344,4,0.0830032579027477,0.11445869909950514
441,0,3,4.398046511104,0.03145544119675743,1.3789663441116105,5,0.11445869909950514,0.18318136226527937
442,1,3,4.398046511104,0.06872266316577423,1.6004145050262182,6,0.18318136226527937,0.303180212797004
443,1,4,5.49755813888,0.11999885053172465,1.6550822040396493,7,0.303180212797004,0.5334528555990826
444,1,5,6.597069766656,0.2302726428020786,1.7595239830386256,8,0.5334528555990826,0.9709641190571132
445,1,6,7.696581394432,0.4375112634580306,1.8201498199249362,9,0.9709641190571132,0.013889639373600866
